code,short_url,google_shopping_url,query,product_id,catalog_id
HbNnze7gVN,https://bhezy.github.io/r/HbNnze7gVN/,"https://www.google.com/search?ibp=oshop&q=Rawz+Natural+Premium+Kitten+Pate+Canned+Cat+Wet+Food+-12+Pack+Cans+Variety+Flavor+Pack+-4+Flavors+-+(Salmon%2C+Chicken%2C+Tuna%2C+Beef)+Pets+Can+Lid+-+(2.8+oz+Cans)&prds=localAnnotatedOfferId:1,productid:7254453574550994415,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Rawz Natural Premium Kitten Pate Canned Cat Wet Food -12 Pack Cans Variety Flavor Pack -4 Flavors - (Salmon, Chicken, Tuna, Beef) Pets Can Lid - (2.8 oz Cans)",7254453574550994415,
MbQy7Glnrf,https://bhezy.github.io/r/MbQy7Glnrf/,"https://www.google.com/search?ibp=oshop&q=So+Fresh+Sofresh+Flossing+Toothbrush+12+Variety+Pack+Mix+Colors&prds=localAnnotatedOfferId:1,catalogid:17064613523698969662,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",So Fresh Sofresh Flossing Toothbrush 12 Variety Pack Mix Colors,,17064613523698969662
QIpfoIn-kK,https://bhezy.github.io/r/QIpfoIn-kK/,"https://www.google.com/search?ibp=oshop&q=Devoted+Creations+Color+Me+Coco+Bronzer+Tanning+Lotion+13.5+oz&prds=localAnnotatedOfferId:1,catalogid:6994037909144149529,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Devoted Creations Color Me Coco Bronzer Tanning Lotion 13.5 oz,,6994037909144149529
02HIjbbaun,https://bhezy.github.io/r/02HIjbbaun/,"https://www.google.com/search?ibp=oshop&q=Importer+AM+Polish+Easter+Handpainted+Wooden+Eggs+(Pisanki)+Decorative+Eggs+for+Easter+Set+of+12+Medium+Eggs&prds=localAnnotatedOfferId:1,productid:10661036624572346146,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Importer AM Polish Easter Handpainted Wooden Eggs (Pisanki) Decorative Eggs for Easter Set of 12 Medium Eggs,10661036624572346146,
nyvwxLM_AJ,https://bhezy.github.io/r/nyvwxLM_AJ/,"https://www.google.com/search?ibp=oshop&q=Wonder+Cloth+(Pack+of+6)+-+All+Natural+Make-Up+Remover+Cloth%2C+Removes+Makeup+Instantly+with+Just+Water%2C+Cleanses+and+Exfoliates%2C+Machine+Washable&prds=localAnnotatedOfferId:1,productid:18102181958616552713,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Wonder Cloth (Pack of 6) - All Natural Make-Up Remover Cloth, Removes Makeup Instantly with Just Water, Cleanses and Exfoliates, Machine Washable",18102181958616552713,
1bMQsttm6_,https://bhezy.github.io/r/1bMQsttm6_/,"https://www.google.com/search?ibp=oshop&q=EZ-104(18mm-1.5)+EZ+Oil+Drain+Valve+with+removable+Straight+Hose+End(H-001)+Combo&prds=localAnnotatedOfferId:1,productid:7591554626900202405,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",EZ-104(18mm-1.5) EZ Oil Drain Valve with removable Straight Hose End(H-001) Combo,7591554626900202405,
lzo8miLYuZ,https://bhezy.github.io/r/lzo8miLYuZ/,"https://www.google.com/search?ibp=oshop&q=Dorco+Single+Edge+Razor+Blades+1000+ct+(10+boxes+of+100+blades)&prds=localAnnotatedOfferId:1,productid:9777574419235608617,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Dorco Single Edge Razor Blades 1000 ct (10 boxes of 100 blades),9777574419235608617,
24si44hJ_K,https://bhezy.github.io/r/24si44hJ_K/,"https://www.google.com/search?ibp=oshop&q=LC404XL+Ink+Cartridges+Replacement+Compatible+for+Brother+lc404+Ink+Cartridge+Works+for+MFC-j1205w+MFC-J1205W+XL+and+MFC-J1205w+Printers(4+Pack-BCMY%2C+Page+Yield+up+to+750+Pages)&prds=localAnnotatedOfferId:1,productid:15984937376310200588,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","LC404XL Ink Cartridges Replacement Compatible for Brother lc404 Ink Cartridge Works for MFC-j1205w MFC-J1205W XL and MFC-J1205w Printers(4 Pack-BCMY, Page Yield up to 750 Pages)",15984937376310200588,
7vlznTa_2l,https://bhezy.github.io/r/7vlznTa_2l/,"https://www.google.com/search?ibp=oshop&q=Human-Grade+Mixed+Variety+Pack+Wet+Cat+Food+Pouch+Boots'+Salmon+N'+Pumpkin+-+Moist%2C+Soft+Cat+Food+Mixer%2C+Topper%2C+and+Rotational+Meal+by+Portland+Pet+Food+Company+-12+Pack&prds=localAnnotatedOfferId:1,catalogid:17910298555317232774,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Human-Grade Mixed Variety Pack Wet Cat Food Pouch Boots' Salmon N' Pumpkin - Moist, Soft Cat Food Mixer, Topper, and Rotational Meal by Portland Pet Food Company -12 Pack",,17910298555317232774
Mp7fIXu-80,https://bhezy.github.io/r/Mp7fIXu-80/,"https://www.google.com/search?ibp=oshop&q=Complex+15+Daily+Face+Cream%2C+3.4+Ounce+(Pack+of+5)&prds=localAnnotatedOfferId:1,productid:7678724967651557719,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Complex 15 Daily Face Cream, 3.4 Ounce (Pack of 5)",7678724967651557719,
Rr2cfVQsjx,https://bhezy.github.io/r/Rr2cfVQsjx/,"https://www.google.com/search?ibp=oshop&q=2024+Panini+Donruss+Elite+NFL+Football+Trading+Cards+Blaster+Box&prds=localAnnotatedOfferId:1,catalogid:16874221781643272357,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",2024 Panini Donruss Elite NFL Football Trading Cards Blaster Box,,16874221781643272357
drOOXn8UOG,https://bhezy.github.io/r/drOOXn8UOG/,"https://www.google.com/search?ibp=oshop&q=FiiO+KA11+Lightning+to+3.5mm+Audio+Adapter+32bit%2F384KHz%2C+Lightning+to+3.5mm+USB+Dongle+HiFi+DAC+Amplifier+for+Android%2FiOS%2FWindows%2FMac+(Silver%2C+LT)&prds=localAnnotatedOfferId:1,catalogid:6833616690287638166,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","FiiO KA11 Lightning to 3.5mm Audio Adapter 32bit/384KHz, Lightning to 3.5mm USB Dongle HiFi DAC Amplifier for Android/iOS/Windows/Mac (Silver, LT)",,6833616690287638166
lP8vSxfTQf,https://bhezy.github.io/r/lP8vSxfTQf/,"https://www.google.com/search?ibp=oshop&q=Cavendish+and+harvey+variety+flavor+hard+candy+drops+sour+cherry%2C+wild+berry%2C+tropical+fruit%2C+sour+lemon%2C+raspberry+and+peach%2C+mixed+fruit+and+other+flavors+tins+6+Pack+by+snackwave+to+cavendish+and+harvey+variety+flavor+hard+candy+drops&prds=localAnnotatedOfferId:1,catalogid:14352529095037360065,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Cavendish and harvey variety flavor hard candy drops sour cherry, wild berry, tropical fruit, sour lemon, raspberry and peach, mixed fruit and other flavors tins 6 Pack by snackwave to cavendish and harvey variety flavor hard candy drops",,14352529095037360065
RtwVX0UafU,https://bhezy.github.io/r/RtwVX0UafU/,"https://www.google.com/search?ibp=oshop&q=Finley's+Dog+Training+Bites%2C+Soft%2C+Bite+Sized+Dog+Treats+for+All+Ages+and+Sizes%2C+for+Training+and+Everyday+Treats%2C+Variety+Flavored%2C+16oz%2C+4+Pack&prds=localAnnotatedOfferId:1,productid:4156368176542367286,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Finley's Dog Training Bites, Soft, Bite Sized Dog Treats for All Ages and Sizes, for Training and Everyday Treats, Variety Flavored, 16oz, 4 Pack",4156368176542367286,
LdqMT_7iPS,https://bhezy.github.io/r/LdqMT_7iPS/,"https://www.google.com/search?ibp=oshop&q=Stim-U-Dent+Original%2C+The+Un-Plastic+Plaque+Removers%2C+Mint-Flavored%2C+200+Count+Box+(Pack+of+6)&prds=localAnnotatedOfferId:1,productid:7131972942948823531,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Stim-U-Dent Original, The Un-Plastic Plaque Removers, Mint-Flavored, 200 Count Box (Pack of 6)",7131972942948823531,
FuHyIe2vE5,https://bhezy.github.io/r/FuHyIe2vE5/,"https://www.google.com/search?ibp=oshop&q=ENERLITES+Matte+Black+Light+Switch+with+Screwless+Wall+Plate%2C+Decorator+Paddle+Rocker+Wall+Switch%2C+Single+Pole%2C+Grounding+Screw%2C+Residential+Grade%2C+15A+120V%2F277V%2C+UL+Listed%2C+91150-MBK10P+(10+Pack)&prds=localAnnotatedOfferId:1,catalogid:1607484518074459850,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","ENERLITES Matte Black Light Switch with Screwless Wall Plate, Decorator Paddle Rocker Wall Switch, Single Pole, Grounding Screw, Residential Grade, 15A 120V/277V, UL Listed, 91150-MBK10P (10 Pack)",,1607484518074459850
Jjw5xITpyn,https://bhezy.github.io/r/Jjw5xITpyn/,"https://www.google.com/search?ibp=oshop&q=Remanufactured+802XL+Ink+Cartridges+High+Capacity+for+802+Ink+Cartridges+Combo+Pack+802+XL+T802+T802XL+Use+with+Workforce+Pro+WF-4740+WF-4730+WF-4720+WF-4734+EC-4020+EC-4030+(4+Pack%2C+BCMY)&prds=localAnnotatedOfferId:1,catalogid:7490466000879996103,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Remanufactured 802XL Ink Cartridges High Capacity for 802 Ink Cartridges Combo Pack 802 XL T802 T802XL Use with Workforce Pro WF-4740 WF-4730 WF-4720 WF-4734 EC-4020 EC-4030 (4 Pack, BCMY)",,7490466000879996103
5jZ7TQJq8g,https://bhezy.github.io/r/5jZ7TQJq8g/,"https://www.google.com/search?ibp=oshop&q=Cavendish+and+harvey+variety+flavor+hard+candy+drops+sour+cherry%2C+wild+berry%2C+tropical+fruit%2C+sour+lemon%2C+raspberry+and+peach%2C+mixed+fruit+and+other+flavors+tins+6+Pack+by+snackwave+to+cavendish+and+harvey+variety+flavor+hard+candy+drops&prds=localAnnotatedOfferId:1,catalogid:307376988948520483,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Cavendish and harvey variety flavor hard candy drops sour cherry, wild berry, tropical fruit, sour lemon, raspberry and peach, mixed fruit and other flavors tins 6 Pack by snackwave to cavendish and harvey variety flavor hard candy drops",,307376988948520483
PWMWq_LX7C,https://bhezy.github.io/r/PWMWq_LX7C/,"https://www.google.com/search?ibp=oshop&q=The+Nue+Co+Magnesium+Ease+Skin+Spray+for+Muscle+Pain+%26+Tension+Relief+with+Lavender+%26+Arnica+Oil+High+Absorption+Sports+Recovery+%26+Sleep+Vegan%2C+Paraben-Free%2C+Non-Toxic%2C+60ml&prds=localAnnotatedOfferId:1,productid:8462683890563087625,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","The Nue Co Magnesium Ease Skin Spray for Muscle Pain & Tension Relief with Lavender & Arnica Oil High Absorption Sports Recovery & Sleep Vegan, Paraben-Free, Non-Toxic, 60ml",8462683890563087625,
MNwTlhFWG7,https://bhezy.github.io/r/MNwTlhFWG7/,"https://www.google.com/search?ibp=oshop&q=The+Nue+Co+Magnesium+Ease+Skin+Spray+for+Muscle+Pain+%26+Tension+Relief+with+Lavender+%26+Arnica+Oil+High+Absorption+Sports+Recovery+%26+Sleep+Vegan%2C+Paraben-Free%2C+Non-Toxic%2C+60ml&prds=localAnnotatedOfferId:1,productid:4775128258797444138,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","The Nue Co Magnesium Ease Skin Spray for Muscle Pain & Tension Relief with Lavender & Arnica Oil High Absorption Sports Recovery & Sleep Vegan, Paraben-Free, Non-Toxic, 60ml",4775128258797444138,
sjerXca_G_,https://bhezy.github.io/r/sjerXca_G_/,"https://www.google.com/search?ibp=oshop&q=Vitabiotics+-+Pregnacare+-+His+%26+Her+Conception+-+2x30+Tablets&prds=localAnnotatedOfferId:1,productid:5289097241122917575,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Vitabiotics - Pregnacare - His & Her Conception - 2x30 Tablets,5289097241122917575,
hrEXHxM4NS,https://bhezy.github.io/r/hrEXHxM4NS/,"https://www.google.com/search?ibp=oshop&q=CARNA4+Flora4+Sprouted+Seeds+Food+Topper+for+Dogs+%26+Cats%2C+Greens+Plus+Blend+with+Broccoli+%26+Chia%2C+Rich+in+Natural+Probiotics+%26+Digestive+Enzymes%2C+Synthetic-Free+Whole+Food+Supplement+18oz&prds=localAnnotatedOfferId:1,productid:13626114696121773730,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","CARNA4 Flora4 Sprouted Seeds Food Topper for Dogs & Cats, Greens Plus Blend with Broccoli & Chia, Rich in Natural Probiotics & Digestive Enzymes, Synthetic-Free Whole Food Supplement 18oz",13626114696121773730,
LoYNjx2d76,https://bhezy.github.io/r/LoYNjx2d76/,"https://www.google.com/search?ibp=oshop&q=CARNA4+Flora4+Sprouted+Seeds+Food+Topper+for+Dogs+%26+Cats%2C+Greens+Plus+Blend+with+Broccoli+%26+Chia%2C+Rich+in+Natural+Probiotics+%26+Digestive+Enzymes%2C+Synthetic-Free+Whole+Food+Supplement+18oz&prds=localAnnotatedOfferId:1,catalogid:11365626614544645803,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","CARNA4 Flora4 Sprouted Seeds Food Topper for Dogs & Cats, Greens Plus Blend with Broccoli & Chia, Rich in Natural Probiotics & Digestive Enzymes, Synthetic-Free Whole Food Supplement 18oz",,11365626614544645803
ycpK9V0NMR,https://bhezy.github.io/r/ycpK9V0NMR/,"https://www.google.com/search?ibp=oshop&q=IVF+Positivity+Planner&prds=localAnnotatedOfferId:1,productid:18147035738494513981,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",IVF Positivity Planner,18147035738494513981,
jyAgdh2uk5,https://bhezy.github.io/r/jyAgdh2uk5/,"https://www.google.com/search?ibp=oshop&q=The+Nue+Co+Magnesium+Ease+Skin+Spray+for+Muscle+Pain+%26+Tension+Relief+with+Lavender+%26+Arnica+Oil+High+Absorption+Sports+Recovery+%26+Sleep+Vegan%2C+Paraben-Free%2C+Non-Toxic%2C+60ml&prds=localAnnotatedOfferId:1,productid:7520762714876280604,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","The Nue Co Magnesium Ease Skin Spray for Muscle Pain & Tension Relief with Lavender & Arnica Oil High Absorption Sports Recovery & Sleep Vegan, Paraben-Free, Non-Toxic, 60ml",7520762714876280604,
